##  z_plane   N_elem  CellWidth   Spacing xoffset scalex  x_0   x1       x2        costheta        scaley      y_0        y1     y2          sintheta     resolution    p1x     p1y     p1z      deltapx deltapy deltapz  dp1x      dp1y        dp1z           deltaW 
## chambers
46	2234.91	16	19.6475	19.33	0	304.518	-0.28448	-152.54348	151.97452	0.9999999941	182.88	90.7872	-0.6528	182.2272	-0.0001082099998	11.34348941	-146.1516119 -0.6349443985 2235.874217 0.01682815077 182.8758555 -1.231087753 19.32994398 -0.002091693246 -0.04648976498	-0.884138
## prop tubes
47	2098.13	72	4.7625	5.08	1.27	368.509957	-0.8970004444	-185.15198	183.357977	-0.0006494451594	368.3	0.196	-183.954	184.346	0.9999997891	2.749630657183.4666022 -178.7537614 2096.467321 -368.5017746 -0.2393217699 2.444028914 -0.003197599746 5.079983612 0.01250113523	-0.865215 -1.00786 -1.07391 -1.27 -1.5748 -1.6764 -1.58395 -1.86375 -2.00642 
48	2102.53	72	4.7625	5.08	-1.27	368.509957	-0.8970004444	-185.15198	183.357977	-0.0006494451594	368.3	0.196	-183.954	184.346	0.9999997891	2.749630657183.468201 -181.2937532 2100.86107 -368.5017746 -0.2393217699 2.444028914 -0.003197599746 5.079983612 0.01250113523	-0.865215 -1.00786 -1.07391 -1.27 -1.5748 -1.6764 -1.58395 -1.86375 -2.00642 
49	2174.23	72	4.7625	5.08	1.27	368.3	-2.146	-186.296	182.004	0.9999996916	368.55534	-1.196	-185.47367	183.08167	0.0007853979193	2.749630657	-181.0704 -185.6128705 2173.334724 -0.2909059859 368.5524587 1.428011272 5.07999583 0.003989819386 0.005142432322	1.38663 1.27 1.0668 0.827919 0.735487 0.537005 0.4572 0.254 0.0843283 
50	2178.63	72	4.7625	5.08	-1.27	368.3	-2.146	-186.296	182.004	0.9999996916	368.55534	-1.196	-185.47367	183.08167	0.0007853979193	2.749630657	-183.6103979 -185.6148654 2177.732152 -0.2909059859 368.5524587 1.428011272 5.07999583 0.003989819386 0.005142432322	1.38663 1.27 1.0668 0.827919 0.735487 0.537005 0.4572 0.254 0.0843283 
51	2367.04	72	4.7625	5.08	1.27	368.3	-2.954	-187.104	181.196	0.9999996916	368.55534	-1.158	-185.43567	183.11967	-0.0007853979193	2.749630657	-182.1685624 -185.2949202 2367.284561 0.2892983792 368.5551227 -0.2765977596 5.079997539 -0.003989820727 -0.003014532783	0.0508 1.3716 1.27 1.4679 0.979606 1.02338 0.9652 0.6604 1.02755 
52	2371.44	72	4.7625	5.08	-1.27	368.3	-2.954	-187.104	181.196	0.9999996916	368.55534	-1.158	-185.43567	183.11967	-0.0007853979193	2.749630657	-184.7085612 -185.2929252 2371.686068 0.2892983792 368.5551227 -0.2765977596 5.079997539 -0.003989820727 -0.003014532783	0.0508 1.3716 1.27 1.4679 0.979606 1.02338 0.9652 0.6604 1.02755 
53	2389.51	72	4.7625	5.08	1.27	368.589396	-0.589	-184.883698	183.705698	0.0008864446788	368.3	0.211	-183.939	184.361	0.9999996071	2.749630657	183.5443461 -179.021391 2388.500522 -368.5881975 0.3267331777 0.8813289643 0.004560360185 5.079972324 0.01613654673	-1.36433 -1.97833 -0.9652 -1.3716 -1.778 -1.3716 -1.96012 -1.90985 -1.87417 
54	2393.91	72	4.7625	5.08	-1.27	368.589396	-0.589	-184.883698	183.705698	0.0008864446788	368.3	0.211	-183.939	184.361	0.9999996071	2.749630657	183.5420659 -181.5613772 2392.892454 -368.5881975 0.3267331777 0.8813289643 0.004560360185 5.079972324 0.01613654673	-1.36433 -1.97833 -0.9652 -1.3716 -1.778 -1.3716 -1.96012 -1.90985 -1.87417 
